영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분
귀천도애,전성기,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-08-04,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
꽉 물어주는 여자 무삭제,신승엽,(주)영화사가을,,(주)영화사가을,2022-07-18,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
나만의 완벽한 섹스토이,윤신,(주)픽쳐레스크,,(주)픽쳐레스크,2022-05-23,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
남의 여자,전성기,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-05-06,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
남자의 로망 : 2대1,이승규,(주)영화사가을,,(주)영화사가을,2022-10-17,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
내 사장의 아내,유만종,P&미디어,,P&미디어,2022-08-18,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
내 아내의 언니 5 무삭제,김환,(주)영화사가을,,(주)영화사가을,2022-06-10,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
내 친구의 아내 2022,지아민,(주)영화사가을,,(주)영화사가을,2022-10-31,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
내아내의여제자,이정석,스마일컨텐츠,,스마일컨텐츠,2022-07-26,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
내아내의여제자_무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,2022-09-07,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
노래방 유부녀들,유해종,(주)영화사가을,,(주)영화사가을,2022-05-12,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
당근에서 생긴 일,이돌,이돌영화사,,이돌영화사,2022-05-24,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
대가리,이수성,㈜리필름,,(주)케이알씨지,2022-06-24,개봉영화,장편,한국,1,10000,1,10000,1,액션,청소년관람불가,일반영화
대가리2-학교무림,이수성,㈜리필름,,(주)케이알씨지,2022-06-24,개봉영화,장편,한국,1,10000,1,10000,1,액션,15세이상관람가,일반영화
대가리3-일진후배들,이수성,㈜리필름,,(주)케이알씨지,2022-06-24,개봉영화,장편,한국,1,10000,1,10000,1,액션,15세이상관람가,일반영화
대리모 : 위험한 관계,김태훈,(주)픽쳐레스크,,(주)티에스앤컴퍼니,2022-09-23,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
더 인턴:여상사의 세가지 맛,함성한,P&미디어,,P&미디어,2022-10-22,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
돌려먹는 젖 큰 그녀들,김모리,주식회사 루믹스미디어,,주식회사 루믹스미디어,2022-06-14,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
동정의 맛,마태수,아우라 필름,,케이엘 픽쳐스,2022-05-07,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
두 집 살림,전성기,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-05-06,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
드디어 다리 벌린 누나,백필규,록엔터테인먼트(주),,록엔터테인먼트(주),2022-07-27,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
뜨거운 액기스,이로운,(주)영화사히트,,(주)영화사히트,2022-06-15,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
마누라 바꿔먹기,민정현,(주)영화사가을,,(주)영화사가을,2022-08-14,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
맛 좋은 우리동네 아가씨들,김모리,영화사 레드카펫,,주식회사 루믹스미디어,2022-05-19,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
맛 : 여자 알바생들,유해종,(주)영화사가을,,(주)영화사가을,2022-06-28,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
맛있는 마사지,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2022-05-10,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
매력적인 장모님 2,김환,(주)영화사가을,,(주)영화사가을,2022-06-13,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
매력적인 큰 엄마 무삭제,최찬호,(주)영화사가을,,(주)영화사가을,2022-10-10,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
멜로는 정사다,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-06-03,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
몰래 하는 조건정사,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-05-05,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
몸빵녀,최찬호,(주)영화사가을,,(주)영화사가을,2022-07-28,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
몸으로 간호하는 출장간호사,김모리,영화사 레드카펫,,주식회사 루믹스미디어,2022-06-02,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
방과후 2대1 특별수업,김민재,영화사 레드카펫,,주식회사 루믹스미디어,2022-08-31,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
배달 마사지2,김수영,영화사 레드카펫,,주식회사 루믹스미디어,2022-10-05,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
보지만 말고 넣어 무삭제,한대위,(주)영화사가을,,(주)영화사가을,2022-05-03,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
볼빨간 새엄마,이로운,(주)영화사히트,,(주)영화사히트,2022-06-06,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
불륜은 비즈니스다,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2022-08-31,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
불륜은 비즈니스다 무삭제판,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2022-08-31,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
불륜이지만 괜찮아,이로운,(주)영화사히트,,(주)영화사히트,2022-08-23,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
비밀 : 친구와 쓰리썸,민병관,(주)영화사가을,,(주)영화사가을,2022-07-31,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
빚에 팔려온 친구아내,한동연,주식회사 플릭스코,,주식회사 플릭스코,2022-06-30,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
빨간 맛 그녀,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-08-19,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
사무실 S파트너,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2022-07-06,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
사무실 S파트너 무삭제판,윤수현,(주)라온컴퍼니플러스,,(주)가온콘텐츠,2022-07-06,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
사위 사랑은 장모 3,민정현,(주)영화사가을,,(주)영화사가을,2022-08-06,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
사이판 로맨스 복수의 칼,이시영,(주)룬컴퍼니,,(주)룬컴퍼니,2022-10-14,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
새아빠와모녀2,이하,(주)디에이치미디어,,(주)디에이치미디어,2022-10-18,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
새엄마 하숙집 무삭제,한대위,(주)영화사가을,,(주)영화사가을,2022-05-02,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스 사용설명서,마태수,아우라 필름,,케이엘 픽쳐스,2022-07-08,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스 이용권,마태수,아우라 필름,,케이엘 픽쳐스,2022-06-04,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스가 체질,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-05-06,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스는 자신감,마태수,아우라 필름,,케이엘 픽쳐스,2022-07-22,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스소녀 18,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-06-09,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스소녀 19,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-07-14,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹스의 장인,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-08-03,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
섹시한 과외수업,이로운,(주)영화사히트,,(주)영화사히트,2022-06-02,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
속살 유혹 둔덕골 선녀,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,2022-10-06,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
수상한 상담사,김태훈,(주)픽쳐레스크,,(주)티에스앤컴퍼니,2022-08-19,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
순진한여자친구와첫경험-무삭제,천성준,에이원 미디어,,에이원 미디어,2022-06-15,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
술 취한 친구아내,성운아,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-06-03,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
스와핑 돌려먹는 친구들,이미소,영화사 레드카펫,,주식회사 루믹스미디어,2022-08-18,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
스와핑 맛 본 여자들,이선재,영화사 레드카펫,,주식회사 루믹스미디어,2022-07-20,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
스와핑 삽입의 기술,안소희,영화사 레드카펫,,주식회사 루믹스미디어,2022-07-12,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
스와핑_잘 못 배달된 영계,김모리,영화사 레드카펫,,주식회사 루믹스미디어,2022-05-16,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
시아버지가 내 안에 들어온 날,최찬호,(주)영화사가을,,(주)영화사가을,2022-05-07,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
시아버지가 내 안에 들어온 날 무삭제,최찬호,(주)영화사가을,,(주)영화사가을,2022-10-23,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
쏘 핫 : 싱글지옥,김태훈,(주)픽쳐레스크,,(주)픽쳐레스크,2022-08-29,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
쓰리썸 : 여비서와 아내,최경찬,(주)영화사가을,,(주)영화사가을,2022-07-11,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
안방으로 찾아가는 출장남,김혜원,영화사 레드카펫,,주식회사 루믹스미디어,2022-09-14,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
애인교환커플섹스,김레이,스마일컨텐츠,,스마일컨텐츠,2022-09-09,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
애인교환커플섹스-무삭제,김레이,스마일컨텐츠,,스마일컨텐츠,2022-10-19,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
어린 며느리 길들이기,김모리,영화사 레드카펫,,주식회사 루믹스미디어,2022-06-09,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
어린 하녀의 목적,에로핑,(주)케이알씨지,,(주)케이알씨지,2022-07-14,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
어린여동생의 떡선물,최환,(주)케이알씨지,,(주)케이알씨지,2022-07-05,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
엄마 몰래 집에서 섹스하는 10가지 방법 무삭제,성운아,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-08-04,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
엄마친구 2022 무삭제,유해종,(주)영화사가을,,(주)영화사가을,2022-08-20,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
엄마친구 8,유해종,(주)영화사가을,,(주)영화사가을,2022-07-04,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
엔티알 웨딩,김태훈,(주)픽쳐레스크,,(주)티에스앤컴퍼니,2022-05-20,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
여기가 바로 섹스 맛집,전성기,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-07-08,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
여대생 노래방,유만종,P&미디어,,P&미디어,2022-08-05,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
여대생 첫경험,하주현,주식회사 루믹스미디어,,주식회사 루믹스미디어,2022-09-28,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
여사친 정복하기,벤자민 킴,레드 시네마,,케이엘 픽쳐스,2022-09-15,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
여자 배달부,최경찬,(주)영화사가을,,(주)영화사가을,2022-07-18,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
여직원 돌려먹기,음라나,(주)메이크아트,,(주)메이크아트,2022-09-16,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
여직원의 은밀한 조건만남,김모리,영화사 레드카펫,,주식회사 루믹스미디어,2022-05-12,개봉영화,장편,한국,1,1000,1,0,0,성인물(에로),청소년관람불가,일반영화
연상의 친구애인,이로운,(주)영화사히트,,(주)영화사히트,2022-06-15,개봉영화,장편,한국,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
